2023-09-08 11:30,1.06985,1.07007,1.06963,1.06989,2782
2023-09-08 11:45,1.06988,1.06997,1.06941,1.0699,2951
2023-09-08 12:00,1.0699,1.07048,1.06977,1.07029,3490
2023-09-08 12:15,1.07029,1.07057,1.07014,1.07039,4263
2023-09-08 12:30,1.0704,1.07134,1.07029,1.07043,4781
2023-09-08 12:45,1.07044,1.07096,1.07016,1.07023,4391
2023-09-08 13:00,1.07023,1.07058,1.06994,1.07017,4856
2023-09-08 13:15,1.07017,1.07114,1.07013,1.07114,3897
2023-09-08 13:30,1.07113,1.07191,1.07106,1.07133,9116
2023-09-08 13:45,1.07132,1.07262,1.07125,1.07262,8283
2023-09-08 14:00,1.07264,1.07438,1.07264,1.07386,10572
2023-09-08 14:15,1.07387,1.074,1.07266,1.07291,6828
2023-09-08 14:30,1.0729,1.07321,1.0719,1.07214,4917
2023-09-08 14:45,1.07213,1.07221,1.07142,1.07152,3245
2023-09-08 15:00,1.07151,1.07172,1.07103,1.07111,3364
2023-09-08 15:15,1.07114,1.07153,1.07107,1.07135,2646
2023-09-08 15:30,1.07136,1.07161,1.07109,1.07109,3403
2023-09-08 15:45,1.07107,1.07114,1.07067,1.07087,3577
2023-09-08 16:00,1.07088,1.07117,1.07077,1.07109,1518
2023-09-08 16:15,1.07109,1.07134,1.07056,1.0706,1472
2023-09-08 16:30,1.07059,1.07065,1.07007,1.07022,2897
2023-09-08 16:45,1.07022,1.07044,1.07004,1.07043,3908
2023-09-08 17:00,1.07042,1.07078,1.07026,1.07078,2906
2023-09-08 17:15,1.07079,1.07106,1.07067,1.07072,2759
2023-09-08 17:30,1.07073,1.07094,1.07067,1.07082,2958
2023-09-08 17:45,1.07082,1.07098,1.07052,1.07056,2739
2023-09-08 18:00,1.07056,1.07085,1.07023,1.07037,3292
2023-09-08 18:15,1.07038,1.07038,1.07003,1.07008,2240
2023-09-08 18:30,1.07007,1.07023,1.06997,1.07004,2172
2023-09-08 18:45,1.07004,1.07005,1.06969,1.06978,2116
2023-09-08 19:00,1.06979,1.07005,1.06972,1.07003,1163
2023-09-08 19:15,1.07003,1.07003,1.06983,1.06985,836
2023-09-08 19:30,1.06983,1.06988,1.06971,1.06983,1131
2023-09-08 19:45,1.06983,1.06995,1.06973,1.06992,1525
2023-09-08 20:00,1.06992,1.07012,1.06992,1.07011,1588
2023-09-08 20:15,1.07011,1.07015,1.07007,1.07011,1658
2023-09-08 20:30,1.07011,1.0703,1.07011,1.07023,1170
2023-09-08 20:45,1.07022,1.07023,1.06974,1.06974,1508
2023-09-10 21:00,1.07147,1.07148,1.07114,1.07121,65
2023-09-10 21:15,1.07121,1.07127,1.07112,1.07119,70
2023-09-10 21:30,1.0712,1.07198,1.07115,1.07168,155
2023-09-10 21:45,1.07168,1.07168,1.07148,1.0715,248
2023-09-10 22:00,1.0715,1.0715,1.07075,1.07095,999
2023-09-10 22:15,1.07096,1.07106,1.07086,1.07099,933
2023-09-10 22:30,1.071,1.07119,1.07091,1.07104,1191
2023-09-10 22:45,1.07103,1.07118,1.07099,1.07114,491
2023-09-10 23:00,1.07114,1.07115,1.07083,1.07093,2841
2023-09-10 23:15,1.07092,1.07119,1.07082,1.07113,715
2023-09-10 23:30,1.07113,1.07164,1.07103,1.07163,794
2023-09-10 23:45,1.07166,1.07204,1.07159,1.07162,2420
2023-09-11 00:00,1.07165,1.0721,1.07131,1.07132,2590
2023-09-11 00:15,1.07132,1.07132,1.07099,1.07123,2513
2023-09-11 00:30,1.07124,1.07156,1.07119,1.07134,2001
2023-09-11 00:45,1.07134,1.07153,1.07128,1.07133,1615
2023-09-11 01:00,1.07132,1.07168,1.07102,1.0716,1691
2023-09-11 01:15,1.0716,1.0719,1.07135,1.07159,2508
